"ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter","Taxon","Assemblage","Group","z2","Stressor","cp","Class_allCP","Class_hiloCP"
70.5,1,315,1,44.43,0.004,2.97,0,0,2,20,21,0.968,0.884,3.44128705358819,0,"Aphanocapsa","SBA","Neither",2.97,"PCT_MAP",NA,"Other","Other"
57,13.5,220,2,29,0.002,3.66,0,1,14,37.05,44,0.846,0.91,3.83900272462002,0,"Aphanothece","SBA","Neither",3.66,"PCT_MAP",NA,"Other","Other"
71.5,40,248,1,29.61,0.004,3.6,0,1,39,58.5,60.5,0.923,0.856,3.85226594209193,0,"Calothrix","SBA","Neither",3.6,"PCT_MAP",NA,"Other","Other"
18,18,265,1,46.71,0.002,10.08,8,9,17,18,19,1,1,10.3289614680704,1,"Chamaesiphon","SBA","Decreasers",-10.08,"PCT_MAP",23,"Sensitive","Sensitive"
0,12,167,1,27.21,0.002,9.81,5,6,13,28.1,31,1,1,10.0170689022544,1,"Chantransia","SBA","Decreasers",-9.81,"PCT_MAP",23,"Sensitive","Sensitive"
38.5,37,66,2,14.12,0.002,4.57,0,1,37.5,45,46,0.805,0.736,5.36428605739831,0,"Chlorella","SBA","Neither",4.57,"PCT_MAP",NA,"Other","Other"
0,1,47,1,6.92,0.368,0.45,0,0,0,8.05000000000001,12,0.956,0.54,2.40625394348804,0,"Chroococcopsis","SBA","Neither",0.45,"PCT_MAP",NA,"Other","Other"
88,30,232,2,29.61,0.026,2.09,0,0,4.5,30.15,42,0.591,0.499,0.0589068347130997,0,"Chroococcus","SBA","Neither",2.09,"PCT_MAP",NA,"Other","Other"
63,31,245,2,50.32,0.002,22.5,13,14,27,34.55,36,1,1,23.5466184889723,2,"Cladophora","SBA","Increasers",22.5,"PCT_MAP",16,"Tolerant","Tolerant"
0,6,64,2,7.87,0.08,1.66,0,0,6,36,37,0.568,0.763,2.73350486596485,0,"Closterium","SBA","Neither",1.66,"PCT_MAP",NA,"Other","Other"
0,33,62,2,9.68,0.052,1.64,0,0,5,33,33,0.623,0.477,-1.49857393226541,0,"Cosmarium","SBA","Neither",1.64,"PCT_MAP",NA,"Other","Other"
0,0,53,2,8.57,0.066,1.35,0,0,5,56,59.5,0.636,0.469,1.41080852917872,0,"Geitlerinema","SBA","Neither",1.35,"PCT_MAP",NA,"Other","Other"
32,32,74,2,14.29,0.008,3.04,0,0,16,34,35,0.817,0.628,2.85292248955974,0,"Gloeocapsa","SBA","Neither",3.04,"PCT_MAP",NA,"Other","Other"
32.5,28,68,2,18.13,0.002,7.27,4.475,25.5,30,35.5,38.525,0.951,0.933,7.08991479247199,0,"Gloeocystis","SBA","Neither",7.27,"PCT_MAP",NA,"Other","Other"
0,0,98,1,17.63,0.004,4,0,0,3.5,44,45,0.99,0.995,4.67717437789905,1,"Gongrosira","SBA","Decreasers",-4,"PCT_MAP",23,"Sensitive","Sensitive"
71.5,23,656,1,91.59,0.002,9.52,12,21,22,34.5,36,1,1,9.3913277862722,1,"Heteroleibleinia","SBA","Decreasers",-9.52,"PCT_MAP",23,"Sensitive","Other"
37,33,221,1,34.48,0.002,6.43,7,8,19,35,35.5,1,1,7.23768065010622,1,"Homoeothrix","SBA","Decreasers",-6.43,"PCT_MAP",23,"Sensitive","Other"
1,2,62,2,11.57,0.004,3.12,1,2,2,10,16,0.973,0.942,3.85056629288419,0,"Leibleinia","SBA","Neither",3.12,"PCT_MAP",NA,"Other","Other"
91,37,484,1,64.79,0.002,5.78,16.5,17,34,39.55,40.5,1,1,6.16670556476095,1,"Leptolyngbya","SBA","Decreasers",-5.78,"PCT_MAP",23,"Sensitive","Other"
36,25.5,45,2,10.41,0.002,4.93,0,0,27,37,38,0.859,0.887,5.62640361631335,0,"Merismopedia","SBA","Neither",4.93,"PCT_MAP",NA,"Other","Other"
0,0,39,1,5.12,0.278,0.55,0,0,2,51.5,57,0.55,0.626,2.76596462790854,0,"Microspora","SBA","Neither",0.55,"PCT_MAP",NA,"Other","Other"
33,33,83,2,13.73,0.032,1.6,0,0,25,81.1,82,0.634,0.607,4.23503127647323,0,"Monoraphidium","SBA","Neither",1.6,"PCT_MAP",NA,"Other","Other"
91,14,116,2,19.39,0.002,7.22,3,4,13,54.55,90.025,1,1,8.39933865832993,2,"Mougeotia","SBA","Increasers",7.22,"PCT_MAP",16,"Tolerant","Other"
1,1,214,2,34.71,0.002,8.18,0,0.5,1,5,7,1,1,8.99650498930689,2,"Nostoc","SBA","Increasers",8.18,"PCT_MAP",16,"Tolerant","Other"
78.5,39,183,2,36.36,0.002,11.2,17,29,37,55,59.5,1,1,11.8227301686861,2,"Oedogonium","SBA","Increasers",11.2,"PCT_MAP",16,"Tolerant","Tolerant"
28,27,93,2,17.55,0.002,3.94,3,3,18,36,37,0.95,0.907,5.22571998933906,0,"Oocystis","SBA","Neither",3.94,"PCT_MAP",NA,"Other","Other"
28,27,91,2,17.97,0.002,3.97,0,0,27,32,32.5,0.818,0.733,4.45377741185367,0,"Pediastrum","SBA","Neither",3.97,"PCT_MAP",NA,"Other","Other"
0,26,229,1,33.77,0.002,7.61,18,21,27,32,33,1,1,8.09140972515864,1,"Phormidium","SBA","Decreasers",-7.61,"PCT_MAP",23,"Sensitive","Other"
11,11,33,2,6.24,0.064,1.67,0,0,10.5,16,16.5,0.683,0.57,1.88591237916692,0,"Planktolyngbya","SBA","Neither",1.67,"PCT_MAP",NA,"Other","Other"
0,9,72,1,9.87,0.032,2.35,0,0,7,18.55,40,0.936,0.86,3.04016912738371,0,"Pleurocapsa","SBA","Neither",2.35,"PCT_MAP",NA,"Other","Other"
89,27,58,2,18.98,0.002,15.19,19.5,22,31,45,48,1,1,15.0797721810436,2,"Rhizoclonium","SBA","Increasers",15.19,"PCT_MAP",16,"Tolerant","Tolerant"
0,33,231,2,26.9,0.162,1.04,0,0,2,34,39,0.547,0.294,-2.97940252007218,0,"Scenedesmus","SBA","Neither",1.04,"PCT_MAP",NA,"Other","Other"
89.5,24.5,157,2,29.23,0.002,12.3,6.5,10.95,16.5,25.5,31,1,1,12.9125083627301,2,"Spirogyra","SBA","Increasers",12.3,"PCT_MAP",16,"Tolerant","Tolerant"
0,0,35,2,5.71,0.102,0.92,0,0,0,7,10,0.387,0.315,-2.01124111260065,0,"Spirulina","SBA","Neither",0.92,"PCT_MAP",NA,"Other","Other"
91,91,38,2,19.12,0.044,2.21,1,1,19.5,91,91,0.775,0.896,3.06196309024552,0,"Stigeoclonium","SBA","Neither",2.21,"PCT_MAP",NA,"Other","Other"
1,1,87,2,14.35,0.004,4.55,0.5,1,1,6,10.525,0.976,0.995,4.78756241029186,2,"Tolypothrix","SBA","Increasers",4.55,"PCT_MAP",16,"Tolerant","Other"
0,0,40,1,18.94,0.026,3.4,0,0,0,2,13.5,0.73,0.238,-2.43082610581007,0,"Trachelomonas","SBA","Neither",3.4,"PCT_MAP",NA,"Other","Other"
19,18,114,2,21.9,0.002,7.48,9,9.5,17,23,27.05,1,1,8.1831427336693,2,"Tribonema","SBA","Increasers",7.48,"PCT_MAP",16,"Tolerant","Tolerant"
65,36.5,46,1,6.84,0.12,1.17,0,0,2,17.1,35.05,0.47,0.382,-1.91552079442277,0,"Tychonema","SBA","Neither",1.17,"PCT_MAP",NA,"Other","Other"
28,18,41,1,7.69,0.002,5.18,3,6,18,30,31,1,1,5.96862951663923,1,"Ulothrix","SBA","Decreasers",-5.18,"PCT_MAP",23,"Sensitive","Sensitive"
72,45,65,2,16.96,0.002,7.31,17,22,45,78,86,0.999,1,8.83472025364241,2,"Vaucheria","SBA","Increasers",7.31,"PCT_MAP",16,"Tolerant","Tolerant"
1,1,73,2,11.31,0.076,1.44,0.5,1,2,9,33,0.74,0.631,1.99294237991109,0,"Xenococcus","SBA","Neither",1.44,"PCT_MAP",NA,"Other","Other"
0,5,67,2,10.1,0.004,4.43,1,2,6,21,22,0.987,0.998,5.89348843454324,2,"Zygnema","SBA","Increasers",4.43,"PCT_MAP",16,"Tolerant","Other"
0,28,540,1,38.47,0.17,1.05,0,0,23.5,79.1,91,0.56,0.69,2.97625918477452,0,"Acari","BMI","Neither",1.05,"PCT_MAP",NA,"Other","Other"
89,85,45,2,20.23,0.01,4.05,0,0.9,82,89,89,0.68,0.95,4.95324701070505,0,"Acentrella","BMI","Neither",4.05,"PCT_MAP",NA,"Other","Other"
73.5,69,25,2,15.56,0.01,10.82,0,0.45,69,72.05,73.675,0.87,0.99,9.73488372426327,0,"Agabus","BMI","Neither",10.82,"PCT_MAP",NA,"Other","Other"
0,0,103,2,13.92,0.06,1.58,0,1,60.5,81.1,88,0.65,0.51,2.3806753631018,0,"Agapetus","BMI","Neither",1.58,"PCT_MAP",NA,"Other","Other"
66.5,66,50,2,8.52,0.1,1.57,0,0,36.5,67,67.525,0.68,0.89,4.25452797417519,0,"Ambrysus","BMI","Neither",1.57,"PCT_MAP",NA,"Other","Other"
0,12,177,1,18.37,0.01,4.67,2,10,18.25,30.55,35.3,0.96,1,6.24505280380852,1,"Ameletus","BMI","Decreasers",-4.67,"PCT_MAP",28,"Sensitive","Sensitive"
91,31,44,2,5.71,0.05,2.27,0.95,1,22.75,85.35,89.575,0.75,0.69,3.5545472503861,0,"Amiocentrus","BMI","Neither",2.27,"PCT_MAP",NA,"Other","Other"
0,30,89,1,9.23,0.02,2.88,0,0,22.5,29,30.025,0.92,0.92,4.21205195361363,0,"Ampumixis","BMI","Neither",2.88,"PCT_MAP",NA,"Other","Other"
0,33,163,1,14.04,0.08,1.49,0,0,34,80.1,89,0.57,0.89,3.60640392892131,0,"Antocha","BMI","Neither",1.49,"PCT_MAP",NA,"Other","Other"
0,10,111,1,11.54,0.02,3.24,0,0,10,39,65,0.97,0.92,3.64318552891702,0,"Apatania","BMI","Neither",3.24,"PCT_MAP",NA,"Other","Other"
0,18,77,1,9.4,0.01,4.79,0,0,15,22,30.6499999999999,0.95,0.98,5.95732429128644,1,"Arctopsyche","BMI","Decreasers",-4.79,"PCT_MAP",28,"Sensitive","Sensitive"
0,0,169,1,20.4,0.04,2.3,0,0,1,58.05,61.1,0.68,0.73,3.03385852559179,0,"Argia","BMI","Neither",2.3,"PCT_MAP",NA,"Other","Other"
0,72,53,1,7.14,0.28,0.68,0,0.9,4,29.2,31.05,0.67,0.47,2.08232356009724,0,"Atrichopogon","BMI","Neither",0.68,"PCT_MAP",NA,"Other","Other"
0,30,53,1,7.59,0.01,3.58,0,2,28.25,31,31.525,0.97,1,4.44266543489207,1,"Attenella","BMI","Decreasers",-3.58,"PCT_MAP",28,"Sensitive","Other"
0,0,580,2,61.91,0.01,3.32,0,0,12.25,63.6,70.5,0.65,0.8,3.0208682549379,0,"Baetis","BMI","Neither",3.32,"PCT_MAP",NA,"Other","Other"
91,33,353,2,31.34,0.01,3.48,0,2,32,69.1,71.6,0.93,0.88,4.08619893995966,0,"Bezzia_Palpomyia","BMI","Neither",3.48,"PCT_MAP",NA,"Other","Other"
89,3,38,1,5.72,0.01,2.9,0,0,14,90.5,92.55,0.65,0.96,4.80930076790578,0,"Brachycentrus","BMI","Neither",2.9,"PCT_MAP",NA,"Other","Other"
73.5,1,86,2,10.56,0.04,2.4,0,0,1,44.2,48.55,0.74,0.89,2.89568166016958,0,"Caenis","BMI","Neither",2.4,"PCT_MAP",NA,"Other","Other"
89.5,11,220,1,19.57,0.01,3.88,2.95,5.9,12.75,77.5,89.5,0.72,0.96,4.95752633360883,0,"Calineuria","BMI","Neither",3.88,"PCT_MAP",NA,"Other","Other"
74,37,100,2,10.19,0.08,1.71,0,0,1.25,38.65,56,0.4,0.79,3.54886511575853,0,"Callibaetis","BMI","Neither",1.71,"PCT_MAP",NA,"Other","Other"
82,78.5,164,2,22.66,0.05,1.3,0,0,43.75,81,82,0.54,0.72,3.12652853695404,0,"Caloparyphus_Euparyphus","BMI","Neither",1.3,"PCT_MAP",NA,"Other","Other"
85,78,46,2,12.13,0.03,2.57,0,0,72,85,85,0.67,0.81,4.99946122829282,0,"Capniidae","BMI","Neither",2.57,"PCT_MAP",NA,"Other","Other"
89,89.5,79,2,21.67,0.03,3.08,0,0,62.75,89,89,0.65,0.88,4.94612742836304,0,"Caudatella","BMI","Neither",3.08,"PCT_MAP",NA,"Other","Other"
0,33,179,1,17.31,0.03,2.75,0,1,37,50.7,74.525,0.85,0.85,3.67435935051988,0,"Centroptilum","BMI","Neither",2.75,"PCT_MAP",NA,"Other","Other"
0,28,395,1,29.93,0.11,1.55,0,1.9,27.75,62.55,74.125,0.76,0.7,2.70016206948964,0,"Ceratopsyche_Hydropsyche","BMI","Neither",1.55,"PCT_MAP",NA,"Other","Other"
88,1,66,1,7.16,0.06,1.92,0,0,16.5,88,88,0.44,0.94,4.56973517034849,0,"Chelifera_Metachela","BMI","Neither",1.92,"PCT_MAP",NA,"Other","Other"
73.5,48.5,79,1,8.9,0.08,1.68,0,0.9,14,48.5,49.525,0.36,0.85,3.10484024639098,0,"Cheumatopsyche","BMI","Neither",1.68,"PCT_MAP",NA,"Other","Other"
88,77.5,747,1,62.1,0.03,2.79,4.9,7.95,72.25,88,91.2,0.63,0.98,4.22702955618388,0,"Chironominae","BMI","Neither",2.79,"PCT_MAP",NA,"Other","Other"
89.5,89.5,43,2,10.74,0.15,1.25,0,0,1,88.5,89,0.48,0.61,2.89383380795933,0,"Cinygma","BMI","Neither",1.25,"PCT_MAP",NA,"Other","Other"
0,21,108,1,10.32,0.08,1.96,0,0,11,43,93.575,0.85,0.86,3.52330846025759,0,"Cinygmula","BMI","Neither",1.96,"PCT_MAP",NA,"Other","Other"
0,3,84,1,10.17,0.01,3.93,0,1,3,37.35,50.75,0.93,0.93,4.67903488650337,0,"Cleptelmis","BMI","Neither",3.93,"PCT_MAP",NA,"Other","Other"
77.5,77.5,55,2,11.25,0.12,1.65,0,0,7,78,81,0.35,0.9,4.08124712284451,0,"Clinocera","BMI","Neither",1.65,"PCT_MAP",NA,"Other","Other"
0,0,33,1,27.98,0.02,4.47,0,0,14,60,60.525,0.23,0.84,3.67543940492778,0,"Cordulegaster","BMI","Neither",4.47,"PCT_MAP",NA,"Other","Other"
0,16.5,141,1,13.57,0.05,1.89,0,1,17,66.5,68.125,0.58,0.92,3.38814593190484,0,"Dasyhelea","BMI","Neither",1.89,"PCT_MAP",NA,"Other","Other"
0,0,33,1,16.16,0.07,1.94,0,0,1,33,36.525,0.85,0.73,3.03615425486929,0,"Despaxia","BMI","Neither",1.94,"PCT_MAP",NA,"Other","Other"
88,88,189,2,44.02,0.02,4.57,0,0,77,88.05,89,0.62,0.98,4.82062094653138,0,"Diamesinae","BMI","Neither",4.57,"PCT_MAP",NA,"Other","Other"
0,88,136,2,34.34,0.02,3.43,1,1,23.25,89,92.075,0.91,0.96,4.47101449879002,0,"Dicranota","BMI","Neither",3.43,"PCT_MAP",NA,"Other","Other"
0,6,239,2,20.4,0.02,2.99,0,4,8.5,77,91,0.52,0.94,4.44817048820576,0,"Diphetor","BMI","Neither",2.99,"PCT_MAP",NA,"Other","Other"
88,73.5,73,2,18.92,0.01,4.88,0,0,72,88.5,89,0.58,0.93,6.26876815482382,0,"Dixa","BMI","Neither",4.88,"PCT_MAP",NA,"Other","Other"
78,74,35,2,9.16,0.02,5.3,0,2,61,77.5,77.5,0.82,0.88,4.9295611195036,0,"Dolophilodes","BMI","Neither",5.3,"PCT_MAP",NA,"Other","Other"
0,0,64,1,14.18,0.01,4.09,0,0,17,90.55,93.575,0.79,0.95,4.75585212947502,0,"Doroneuria","BMI","Neither",4.09,"PCT_MAP",NA,"Other","Other"
0,10,248,1,22.66,0.01,3.96,1,3,14,36.1,65,0.94,0.95,4.83481765326947,0,"Drunella","BMI","Neither",3.96,"PCT_MAP",NA,"Other","Other"
0,51,68,1,9.06,0.05,2.18,0,0,20.75,50,50.025,0.84,0.88,3.05874103922905,0,"Ecdyonurus","BMI","Neither",2.18,"PCT_MAP",NA,"Other","Other"
89,0,261,2,25.87,0.04,2.25,0,0.9,61.75,88,89,0.63,0.9,3.66327196741706,0,"Epeorus","BMI","Neither",2.25,"PCT_MAP",NA,"Other","Other"
89,88,91,2,29.55,0.01,4.98,0,0,79,92,92.5,0.56,0.92,4.39895276488792,0,"Ephemerella","BMI","Neither",4.98,"PCT_MAP",NA,"Other","Other"
0,28,55,2,5.31,0.16,1.05,0,0,28,51,55.075,0.6,0.76,3.41787011384128,0,"Ephydridae","BMI","Neither",1.05,"PCT_MAP",NA,"Other","Other"
0,0,162,1,23.8,0.02,3.91,0,0,3,38.1,39,1,0.98,4.73078815736974,1,"Eubrianax","BMI","Decreasers",-3.91,"PCT_MAP",28,"Sensitive","Sensitive"
85,12,184,2,16.38,0.04,2.48,0,0,11,37.1,43.05,0.6,0.95,4.03033488453577,0,"Fallceon","BMI","Neither",2.48,"PCT_MAP",NA,"Other","Other"
0,0,56,2,7.56,0.17,0.64,0,0,1,27.55,39.1,0.38,0.45,2.08395582893127,0,"Ferrissia","BMI","Neither",0.64,"PCT_MAP",NA,"Other","Other"
0,0,179,1,20.23,0.02,3.09,0,0,4,77.5,78.15,0.61,0.96,4.79475757934249,0,"Glossosoma","BMI","Neither",3.09,"PCT_MAP",NA,"Other","Other"
0,0,49,1,38.77,0.01,8.9,0,0,1,76.5,77.5,0.71,1,7.66966886878235,0,"Glutops","BMI","Neither",8.9,"PCT_MAP",NA,"Other","Other"
0,0,179,1,40.01,0.05,2.29,0,0,54.5,89.6,91,0.46,0.54,2.63340016723682,0,"Gumaga","BMI","Neither",2.29,"PCT_MAP",NA,"Other","Other"
72.5,14,72,2,7.96,0.03,2.39,0,0,13.5,46.5,49.05,0.67,0.8,3.22811616585616,0,"Gyraulus","BMI","Neither",2.39,"PCT_MAP",NA,"Other","Other"
0,0,70,2,9.66,0.04,1.89,0,0,27,68,68,0.4,0.86,3.27827319389563,0,"Helicopsyche","BMI","Neither",1.89,"PCT_MAP",NA,"Other","Other"
0,1,38,2,5.11,0.06,1.73,0.475,1,17.5,48.3000000000001,72,0.94,0.84,2.93913778135394,0,"Helisoma","BMI","Neither",1.73,"PCT_MAP",NA,"Other","Other"
0,63,82,2,14.25,0.03,3.38,0,0,47.25,71.05,72.625,0.64,0.91,5.09866406031142,0,"Hemerodromia","BMI","Neither",3.38,"PCT_MAP",NA,"Other","Other"
0,2,63,2,6.32,0.04,2.1,0,0,7,76.1,77.5,0.78,0.84,3.07855029092193,0,"Hesperoperla","BMI","Neither",2.1,"PCT_MAP",NA,"Other","Other"
88,11,66,1,7.64,0.04,2.7,0,0,11.5,88,88.525,0.78,0.92,4.45654484620211,0,"Heterlimnius","BMI","Neither",2.7,"PCT_MAP",NA,"Other","Other"
0,1,110,1,14.74,0.01,5.62,0,0,1,28.0500000000001,51.45,0.9,0.96,4.31008467866593,0,"Heteroplectron","BMI","Neither",5.62,"PCT_MAP",NA,"Other","Other"
0,8,118,1,11.08,0.03,2.55,0,0,8.75,89,89.025,0.78,0.89,4.10697621894589,0,"Hexatoma","BMI","Neither",2.55,"PCT_MAP",NA,"Other","Other"
91,32,214,2,19.7,0.02,2.74,0,0,27.5,89,90.525,0.68,0.92,4.20553593319955,0,"Hyalella","BMI","Neither",2.74,"PCT_MAP",NA,"Other","Other"
71.5,3,46,2,5.21,0.04,2.37,0,3,20,44.1,56,0.82,0.77,3.27222492342195,0,"Hydraena","BMI","Neither",2.37,"PCT_MAP",NA,"Other","Other"
63.5,3,47,2,6.32,0.02,2.56,2,2,4,30,34.525,0.68,0.9,3.25679999140382,0,"Hydrobiidae","BMI","Neither",2.56,"PCT_MAP",NA,"Other","Other"
0,0,283,1,37.65,0.04,2.54,0,0,24.75,69.6,74.6,0.36,0.73,3.15160280114063,0,"Hydroptila","BMI","Neither",2.54,"PCT_MAP",NA,"Other","Other"
0,49,129,2,12.45,0.11,1.4,0,0,35,75,77.025,0.57,0.8,3.40385971710363,0,"Ironodes","BMI","Neither",1.4,"PCT_MAP",NA,"Other","Other"
0,64,52,1,6.44,0.13,0.76,0,0,17,49,81,0.59,0.72,2.81451188103535,0,"Isoperla","BMI","Neither",0.76,"PCT_MAP",NA,"Other","Other"
72,43,43,1,4.94,0.09,1.61,0,0,8,40,42.525,0.78,0.73,2.97702078188348,0,"Juga","BMI","Neither",1.61,"PCT_MAP",NA,"Other","Other"
0,33.5,32,2,3.99,0.05,2,0,1,34,65,70.725,0.85,0.87,3.65146277413819,0,"Lara","BMI","Neither",2,"PCT_MAP",NA,"Other","Other"
0,0,338,1,57.08,0.01,2.57,0,0,31.25,66.5,89,0.58,0.72,2.72727639882059,0,"Lepidostoma","BMI","Neither",2.57,"PCT_MAP",NA,"Other","Other"
0,3,34,2,3.41,0.21,0.76,0,0,19,66,66.5,0.62,0.69,2.69455380920376,0,"Limnophila","BMI","Neither",0.76,"PCT_MAP",NA,"Other","Other"
0,19,25,1,3.34,0.03,2.39,0,0,9.5,30.5,42.175,0.92,0.93,4.07552379470161,0,"Limonia","BMI","Neither",2.39,"PCT_MAP",NA,"Other","Other"
0,6,59,1,7.83,0.04,2.02,0,0,3.5,49.15,56.1,0.86,0.73,2.67271013501801,0,"Lymnaea","BMI","Neither",2.02,"PCT_MAP",NA,"Other","Other"
0,19,243,1,20.29,0.04,2.38,0,0,19,84,85,0.69,0.84,3.17443634520883,0,"Malenka","BMI","Neither",2.38,"PCT_MAP",NA,"Other","Other"
61.5,14.5,56,2,6.28,0.03,3.03,3,4,15.25,35.9000000000001,49.05,0.92,0.85,4.12425362784362,0,"Maruina","BMI","Neither",3.03,"PCT_MAP",NA,"Other","Other"
0,37,183,1,19.77,0.01,3.67,1,1.45,37.5,48.55,49,0.73,0.99,4.77469208728931,0,"Matriella_Serratella","BMI","Neither",3.67,"PCT_MAP",NA,"Other","Other"
8,8,47,1,6.95,0.01,4.24,0.95,4.9,7,70.3000000000002,92,0.84,0.91,4.96218134896607,0,"Menetus","BMI","Neither",4.24,"PCT_MAP",NA,"Other","Other"
0,0,35,1,10.57,0.04,2.73,0,0,15,83,84.05,0.54,0.81,4.35221084890962,0,"Meringodixa","BMI","Neither",2.73,"PCT_MAP",NA,"Other","Other"
0,22,280,1,22.85,0.06,2.06,0,0,22,72.15,89.575,0.72,0.86,3.55049056993785,0,"Micrasema","BMI","Neither",2.06,"PCT_MAP",NA,"Other","Other"
66.5,41.5,66,2,8.66,0.03,2.58,0,0,43.25,67,70.55,0.78,0.9,4.22966978652943,0,"Microcylloepus","BMI","Neither",2.58,"PCT_MAP",NA,"Other","Other"
0,8.5,49,1,5.35,0.04,2.03,0,1,8,44.1,46.025,0.82,0.84,3.50945684135545,0,"Mystacides","BMI","Neither",2.03,"PCT_MAP",NA,"Other","Other"
0,0,55,1,11.48,0.02,3.75,0,0,9.5,63.3,69.025,0.7,0.75,2.88142485389483,0,"Narpus","BMI","Neither",3.75,"PCT_MAP",NA,"Other","Other"
0,6,36,1,4.99,0.02,2.94,0,0,6,22,27.05,0.77,0.8,3.3101056851061,0,"Nectopsyche","BMI","Neither",2.94,"PCT_MAP",NA,"Other","Other"
0,0,134,2,17.27,0.07,1.79,0,0,26.5,77.5,78.4,0.39,0.85,3.76145354142198,0,"Neophylax","BMI","Neither",1.79,"PCT_MAP",NA,"Other","Other"
0,13,104,2,9.66,0.02,2.41,1,7.9,18.5,84.1,89.1,0.75,0.95,3.92226146376935,0,"Neoplasta","BMI","Neither",2.41,"PCT_MAP",NA,"Other","Other"
91,0,38,1,6.98,0.03,2.49,0,0,23,91,91.05,0.51,0.8,3.64953414997766,0,"Neotrichia","BMI","Neither",2.49,"PCT_MAP",NA,"Other","Other"
73.5,73.5,108,2,30.64,0.01,5.78,33.25,40.5,72,81.2,85,0.95,0.98,6.87325655355835,2,"Ochrotrichia","BMI","Increasers",5.78,"PCT_MAP",68,"Tolerant","Tolerant"
22.5,23,65,1,8.97,0.01,5.95,0,0,22,24.1,25,0.99,0.99,5.61369487602357,1,"Octogomphus_specularis","BMI","Decreasers",-5.95,"PCT_MAP",28,"Sensitive","Sensitive"
0,2,56,1,6.32,0.08,1.84,0,0,19.5,47.55,49.025,0.73,0.69,3.13425597672237,0,"Oecetis","BMI","Neither",1.84,"PCT_MAP",NA,"Other","Other"
85,88,627,1,72.05,0.02,2.38,0,0,37.75,86,88,0.58,0.93,3.1901997632477,0,"Oligochaeta","BMI","Neither",2.38,"PCT_MAP",NA,"Other","Other"
89.5,69.5,294,2,27.04,0.19,1.03,0,0,35.5,69.55,70.575,0.74,0.74,3.01062640760012,0,"Optioservus","BMI","Neither",1.03,"PCT_MAP",NA,"Other","Other"
63,21,121,1,11.51,0.04,2.4,0,0,22,63,63.525,0.85,0.86,3.22222793738098,0,"Ordobrevia","BMI","Neither",2.4,"PCT_MAP",NA,"Other","Other"
0,5.5,66,1,7.09,0.03,2.39,0,0,6,64.4500000000001,81,0.81,0.84,4.28926336974287,0,"Oreodytes","BMI","Neither",2.39,"PCT_MAP",NA,"Other","Other"
0,0,30,1,17.33,0.04,2.98,0,0,8,38.1,39.05,0.91,0.83,3.31059765969773,0,"Orohermes","BMI","Neither",2.98,"PCT_MAP",NA,"Other","Other"
91,49,727,2,54.84,0.02,2.57,0,1,49,73.5,85,0.81,0.89,3.4175280217649,0,"Orthocladiinae","BMI","Neither",2.57,"PCT_MAP",NA,"Other","Other"
89.5,91,391,2,65.99,0.02,2.72,0,0,43.5,90.55,92,0.67,0.95,4.82189021435634,0,"Ostracoda","BMI","Neither",2.72,"PCT_MAP",NA,"Other","Other"
20,20.5,46,1,6.66,0.01,4.52,2.95,6.5,18,22.05,59,0.9,1,4.85816659497688,0,"Oxyethira","BMI","Neither",4.52,"PCT_MAP",NA,"Other","Other"
0,0,334,1,80.06,0.01,4.65,0,0,19.75,63,74.075,0.59,0.73,2.78156308585288,0,"Paraleptophlebia","BMI","Neither",4.65,"PCT_MAP",NA,"Other","Other"
89.5,9,62,2,6.62,0.05,2.13,0,0.9,8.75,51.2,88.525,0.8,0.77,3.03025305327156,0,"Parapsyche","BMI","Neither",2.13,"PCT_MAP",NA,"Other","Other"
59,50,28,2,5.5,0.02,3.61,0,4,28,60.5,61,0.94,0.82,4.17741160514438,0,"Parthina","BMI","Neither",3.61,"PCT_MAP",NA,"Other","Other"
0,0,98,1,33.76,0.03,3.76,0,0,12.75,93.5,93.5,0.62,0.96,5.55899192498312,0,"Pericoma_Telmatoscopus","BMI","Neither",3.76,"PCT_MAP",NA,"Other","Other"
89,0,45,2,6.37,0.07,1.86,0,0,17,88,88.05,0.43,0.84,3.85913096439376,0,"Perlinodes","BMI","Neither",1.86,"PCT_MAP",NA,"Other","Other"
0,0,39,1,13.03,0.02,2.76,0,0,40,46,48.05,0.23,0.81,3.66098743852906,0,"Petrophila","BMI","Neither",2.76,"PCT_MAP",NA,"Other","Other"
0,19,250,2,19.73,0.16,1.11,0,1,16,47.2000000000001,60.25,0.55,0.9,3.27646386757016,0,"Physa_Physella","BMI","Neither",1.11,"PCT_MAP",NA,"Other","Other"
0,47.5,76,1,9.84,0.03,2.78,0,0,25,49,49.5,0.81,0.93,3.91038441136345,0,"Polycentropus","BMI","Neither",2.78,"PCT_MAP",NA,"Other","Other"
0,0,83,1,26.22,0.05,2.87,0,0,29.25,92,93.5,0.3,0.8,3.45870639286488,0,"Probezzia","BMI","Neither",2.87,"PCT_MAP",NA,"Other","Other"
0,65,100,1,13.17,0.05,1.87,0,0,30,57.05,61.1,0.41,0.65,2.79346573116599,0,"Prostoma","BMI","Neither",1.87,"PCT_MAP",NA,"Other","Other"
